language,sentence_id,token_id,head_id,dependent_id,intervener_id,dependency_relation,dependency_distance,direction,intervener_upos,head_upos,dependent_upos,arity,subtree_size,depth,modifies,complexity_score,efficiency_ratio,language_label,treebank,typology,family,region,condition,replicate,source_file,morphological_richness,head_form,dependent_form,intervener_form
persian,dev-s1,26,32,24,26,comp:pred,7,left,NOUN,VERB,NOUN,2,6,5,neither,8.2,0.853658536585366,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,1,نیست,نیازی,اعزام
persian,dev-s1,27,32,24,27,comp:pred,7,left,NOUN,VERB,NOUN,0,1,6,neither,3.6000000000000005,1.9444444444444442,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,1,نیست,نیازی,بیماران
persian,dev-s1,28,32,24,28,comp:pred,7,left,ADP,VERB,NOUN,2,4,6,neither,7.200000000000001,0.9722222222222221,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,1,نیست,نیازی,به
persian,dev-s1,29,32,24,29,comp:pred,7,left,ADP,VERB,NOUN,1,2,7,neither,5.4,1.2962962962962963,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,0,نیست,نیازی,خارج
persian,dev-s1,30,32,24,30,comp:pred,7,left,ADP,VERB,NOUN,0,1,8,neither,4.2,1.6666666666666665,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,0,نیست,نیازی,از
persian,dev-s1,31,32,24,31,comp:pred,7,left,NOUN,VERB,NOUN,0,1,7,neither,4.0,1.75,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,1,نیست,نیازی,کشور
persian,dev-s1,27,26,28,27,udep,1,right,NOUN,NOUN,ADP,0,1,6,modifies_head,3.6000000000000005,0.27777777777777773,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,1,اعزام,به,بیماران
persian,dev-s1,29,28,31,29,comp:obj,2,right,ADP,ADP,NOUN,1,2,7,modifies_head,5.4,0.37037037037037035,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,0,به,کشور,خارج
persian,dev-s1,30,28,31,30,comp:obj,2,right,ADP,ADP,NOUN,0,1,8,neither,4.2,0.47619047619047616,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,0,به,کشور,از
persian,dev-s1,23,22,32,23,conj:coord,9,right,CCONJ,VERB,VERB,0,1,3,modifies_dependent,2.1500000000000004,4.186046511627906,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,0,دارد,نیست,و
persian,dev-s1,24,22,32,24,conj:coord,9,right,NOUN,VERB,VERB,1,8,3,modifies_dependent,7.6,1.1842105263157896,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,1,دارد,نیست,نیازی
persian,dev-s1,25,22,32,25,conj:coord,9,right,ADP,VERB,VERB,1,7,4,neither,7.200000000000001,1.2499999999999998,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,0,دارد,نیست,به
persian,dev-s1,26,22,32,26,conj:coord,9,right,NOUN,VERB,VERB,2,6,5,neither,8.2,1.0975609756097562,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,1,دارد,نیست,اعزام
persian,dev-s1,27,22,32,27,conj:coord,9,right,NOUN,VERB,VERB,0,1,6,neither,3.6000000000000005,2.4999999999999996,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,1,دارد,نیست,بیماران
persian,dev-s1,28,22,32,28,conj:coord,9,right,ADP,VERB,VERB,2,4,6,neither,7.200000000000001,1.2499999999999998,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,1,دارد,نیست,به
persian,dev-s1,29,22,32,29,conj:coord,9,right,ADP,VERB,VERB,1,2,7,neither,5.4,1.6666666666666665,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,0,دارد,نیست,خارج
persian,dev-s1,30,22,32,30,conj:coord,9,right,ADP,VERB,VERB,0,1,8,neither,4.2,2.142857142857143,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,0,دارد,نیست,از
persian,dev-s1,31,22,32,31,conj:coord,9,right,NOUN,VERB,VERB,0,1,7,neither,4.0,2.25,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,1,دارد,نیست,کشور
persian,dev-s2,2,14,1,2,subj,12,left,NOUN,VERB,PRON,1,4,2,neither,4.8,2.5,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,1,دانست,وی,هزینه‌های
persian,dev-s2,3,14,1,3,subj,12,left,NOUN,VERB,PRON,1,3,3,neither,4.6,2.608695652173913,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,1,دانست,وی,درمان
persian,dev-s2,4,14,1,4,subj,12,left,NOUN,VERB,PRON,1,2,4,neither,4.4,2.727272727272727,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,1,دانست,وی,بیماریهای
persian,dev-s2,5,14,1,5,subj,12,left,ADJ,VERB,PRON,0,1,5,neither,3.1500000000000004,3.8095238095238093,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,1,دانست,وی,قلبی
persian,dev-s2,6,14,1,6,subj,12,left,PART,VERB,PRON,1,5,1,modifies_head,4.75,2.526315789473684,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,1,دانست,وی,را
persian,dev-s2,7,14,1,7,subj,12,left,ADP,VERB,PRON,1,6,1,modifies_head,5.4,2.222222222222222,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,1,دانست,وی,در
persian,dev-s2,8,14,1,8,subj,12,left,NOUN,VERB,PRON,1,5,2,neither,5.3999999999999995,2.2222222222222223,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,1,دانست,وی,ایران
persian,dev-s2,9,14,1,9,subj,12,left,ADP,VERB,PRON,2,4,3,neither,6.000000000000001,1.9999999999999998,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,1,دانست,وی,نسبت
persian,dev-s2,10,14,1,10,subj,12,left,ADP,VERB,PRON,0,1,4,neither,2.6,4.615384615384615,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,0,دانست,وی,به
persian,dev-s2,11,14,1,11,subj,12,left,NOUN,VERB,PRON,0,1,5,neither,3.2,3.75,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,1,دانست,وی,سایر
persian,dev-s2,12,14,1,12,subj,12,left,NOUN,VERB,PRON,1,2,4,neither,4.4,2.727272727272727,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,1,دانست,وی,کشورها
persian,dev-s2,13,14,1,13,subj,12,left,ADJ,VERB,PRON,0,1,1,modifies_head,1.55,7.741935483870967,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,1,دانست,وی,پایین‌تر
persian,dev-s2,3,6,2,3,comp:obj,3,left,NOUN,PART,NOUN,1,3,3,modifies_dependent,4.6,0.6521739130434783,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,1,را,هزینه‌های,درمان
persian,dev-s2,4,6,2,4,comp:obj,3,left,NOUN,PART,NOUN,1,2,4,neither,4.4,0.6818181818181818,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,1,را,هزینه‌های,بیماریهای
persian,dev-s2,5,6,2,5,comp:obj,3,left,ADJ,PART,NOUN,0,1,5,neither,3.1500000000000004,0.9523809523809523,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,1,را,هزینه‌های,قلبی
persian,dev-s2,7,14,6,7,comp:obj,7,left,ADP,VERB,PART,1,6,1,modifies_head,5.4,1.2962962962962963,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,1,دانست,را,در
persian,dev-s2,8,14,6,8,comp:obj,7,left,NOUN,VERB,PART,1,5,2,neither,5.3999999999999995,1.2962962962962965,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,1,دانست,را,ایران
persian,dev-s2,9,14,6,9,comp:obj,7,left,ADP,VERB,PART,2,4,3,neither,6.000000000000001,1.1666666666666665,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,1,دانست,را,نسبت
persian,dev-s2,10,14,6,10,comp:obj,7,left,ADP,VERB,PART,0,1,4,neither,2.6,2.692307692307692,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,0,دانست,را,به
persian,dev-s2,11,14,6,11,comp:obj,7,left,NOUN,VERB,PART,0,1,5,neither,3.2,2.1875,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,1,دانست,را,سایر
persian,dev-s2,12,14,6,12,comp:obj,7,left,NOUN,VERB,PART,1,2,4,neither,4.4,1.5909090909090908,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,1,دانست,را,کشورها
persian,dev-s2,13,14,6,13,comp:obj,7,left,ADJ,VERB,PART,0,1,1,modifies_head,1.55,4.516129032258064,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,1,دانست,را,پایین‌تر
persian,dev-s2,8,14,7,8,udep,6,left,NOUN,VERB,ADP,1,5,2,modifies_dependent,5.3999999999999995,1.1111111111111112,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,1,دانست,در,ایران
persian,dev-s2,9,14,7,9,udep,6,left,ADP,VERB,ADP,2,4,3,neither,6.000000000000001,0.9999999999999999,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,1,دانست,در,نسبت
persian,dev-s2,10,14,7,10,udep,6,left,ADP,VERB,ADP,0,1,4,neither,2.6,2.3076923076923075,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,0,دانست,در,به
persian,dev-s2,11,14,7,11,udep,6,left,NOUN,VERB,ADP,0,1,5,neither,3.2,1.875,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,1,دانست,در,سایر
persian,dev-s2,12,14,7,12,udep,6,left,NOUN,VERB,ADP,1,2,4,neither,4.4,1.3636363636363635,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,1,دانست,در,کشورها
persian,dev-s2,13,14,7,13,udep,6,left,ADJ,VERB,ADP,0,1,1,modifies_head,1.55,3.8709677419354835,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,1,دانست,در,پایین‌تر
persian,dev-s2,10,9,12,10,comp:obj,2,right,ADP,ADP,NOUN,0,1,4,modifies_head,2.6,0.7692307692307692,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,0,نسبت,کشورها,به
persian,dev-s2,11,9,12,11,comp:obj,2,right,NOUN,ADP,NOUN,0,1,5,modifies_dependent,3.2,0.625,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,1,نسبت,کشورها,سایر
persian,dev-s2,15,14,16,15,conj:coord,1,right,CCONJ,VERB,VERB,0,1,2,modifies_dependent,1.75,0.5714285714285714,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,0,دانست,گفت,و
persian,dev-s2,19,35,18,19,subj,16,left,NOUN,VERB,ADJ,1,7,4,modifies_dependent,7.4,2.162162162162162,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,1,دارد,استاندارد,جراحیها
persian,dev-s2,20,35,18,20,subj,16,left,CCONJ,VERB,ADJ,0,1,6,neither,3.3500000000000005,4.776119402985074,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,0,دارد,استاندارد,و
persian,dev-s2,21,35,18,21,subj,16,left,NOUN,VERB,ADJ,3,6,5,neither,9.2,1.7391304347826089,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,1,دارد,استاندارد,معالجه
persian,dev-s2,22,35,18,22,subj,16,left,NOUN,VERB,ADJ,1,2,6,neither,5.2,3.0769230769230766,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,2,دارد,استاندارد,بیماریهای
persian,dev-s2,23,35,18,23,subj,16,left,ADJ,VERB,ADJ,0,1,7,neither,3.95,4.0506329113924044,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,1,دارد,استاندارد,قلبی
persian,dev-s2,24,35,18,24,subj,16,left,ADP,VERB,ADJ,1,2,6,neither,5.000000000000001,3.1999999999999993,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,1,دارد,استاندارد,در
persian,dev-s2,25,35,18,25,subj,16,left,NOUN,VERB,ADJ,0,1,7,neither,4.0,4.0,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,1,دارد,استاندارد,کشور
persian,dev-s2,26,35,18,26,subj,16,left,ADP,VERB,ADJ,1,5,3,modifies_head,5.6000000000000005,2.8571428571428568,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,0,دارد,استاندارد,در
persian,dev-s2,27,35,18,27,subj,16,left,NOUN,VERB,ADJ,1,4,4,neither,5.6,2.857142857142857,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,1,دارد,استاندارد,مقایسه
persian,dev-s2,28,35,18,28,subj,16,left,ADP,VERB,ADJ,1,3,5,neither,5.2,3.0769230769230766,Persian,SUD_Persian-Seraji,SOV,Iranian,West Asia,real,0,fa_seraji-sud-dev.conllu,0,دارد,استاندارد,با
