language,sentence_id,token_id,head_id,dependent_id,intervener_id,dependency_relation,dependency_distance,direction,intervener_upos,head_upos,dependent_upos,arity,subtree_size,depth,modifies,complexity_score,efficiency_ratio,language_label,treebank,typology,family,region,condition,replicate,source_file,morphological_richness,head_form,dependent_form,intervener_form
tamil,dev-s3,6,19,1,6,mod,15,left,PROPN,VERB,ADV,0,1,9,neither,4.75,3.1578947368421053,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,3,பேசினார்,ஆகவே,மனித
tamil,dev-s3,7,19,1,7,mod,15,left,NOUN,VERB,ADV,1,2,8,neither,6.0,2.5,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,4,பேசினார்,ஆகவே,நேயத்தோடு
tamil,dev-s3,8,19,1,8,mod,15,left,PROPN,VERB,ADV,0,1,9,neither,4.75,3.1578947368421053,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,3,பேசினார்,ஆகவே,மருத்துவத்
tamil,dev-s3,9,19,1,9,mod,15,left,NOUN,VERB,ADV,1,2,8,neither,6.0,2.5,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,4,பேசினார்,ஆகவே,துறைப்
tamil,dev-s3,10,19,1,10,mod,15,left,NOUN,VERB,ADV,1,3,7,neither,6.199999999999999,2.4193548387096775,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,4,பேசினார்,ஆகவே,பணியை
tamil,dev-s3,11,19,1,11,mod,15,left,VERB,VERB,ADV,2,7,6,neither,9.250000000000002,1.6216216216216213,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,3,பேசினார்,ஆகவே,ஆற்ற
tamil,dev-s3,12,19,1,12,mod,15,left,AUX,VERB,ADV,2,9,5,neither,9.799999999999999,1.5306122448979593,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,8,பேசினார்,ஆகவே,வேண்டும்
tamil,dev-s3,13,19,1,13,mod,15,left,PART,VERB,ADV,1,10,4,neither,8.95,1.6759776536312851,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,2,பேசினார்,ஆகவே,என்று
tamil,dev-s3,14,19,1,14,mod,15,left,VERB,VERB,ADV,1,11,3,neither,9.450000000000001,1.5873015873015872,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,3,பேசினார்,ஆகவே,கேட்டுக்
tamil,dev-s3,15,19,1,15,mod,15,left,AUX,VERB,ADV,1,12,2,neither,9.4,1.5957446808510638,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,9,பேசினார்,ஆகவே,கொள்கிறேன்
tamil,dev-s3,16,19,1,16,mod,15,left,PART,VERB,ADV,1,13,1,modifies_head,9.55,1.5706806282722512,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,2,பேசினார்,ஆகவே,என
tamil,dev-s3,17,19,1,17,mod,15,left,NOUN,VERB,ADV,0,1,2,neither,2.0,7.5,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,5,பேசினார்,ஆகவே,முதல்வர்
tamil,dev-s3,18,19,1,18,mod,15,left,PROPN,VERB,ADV,1,2,1,modifies_head,3.1500000000000004,4.761904761904761,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,5,பேசினார்,ஆகவே,கருணாநிதி
tamil,dev-s3,4,12,3,4,subj,7,left,NOUN,AUX,PRON,1,3,7,neither,6.199999999999999,1.1290322580645162,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,4,வேண்டும்,அனைவரும்,மனிதாபிமானத்தோடு
tamil,dev-s3,6,12,3,6,subj,7,left,PROPN,AUX,PRON,0,1,9,neither,4.75,1.4736842105263157,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,3,வேண்டும்,அனைவரும்,மனித
tamil,dev-s3,7,12,3,7,subj,7,left,NOUN,AUX,PRON,1,2,8,neither,6.0,1.1666666666666667,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,4,வேண்டும்,அனைவரும்,நேயத்தோடு
tamil,dev-s3,8,12,3,8,subj,7,left,PROPN,AUX,PRON,0,1,9,neither,4.75,1.4736842105263157,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,3,வேண்டும்,அனைவரும்,மருத்துவத்
tamil,dev-s3,9,12,3,9,subj,7,left,NOUN,AUX,PRON,1,2,8,neither,6.0,1.1666666666666667,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,4,வேண்டும்,அனைவரும்,துறைப்
tamil,dev-s3,10,12,3,10,subj,7,left,NOUN,AUX,PRON,1,3,7,neither,6.199999999999999,1.1290322580645162,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,4,வேண்டும்,அனைவரும்,பணியை
tamil,dev-s3,11,12,3,11,subj,7,left,VERB,AUX,PRON,2,7,6,modifies_head,9.250000000000002,0.7567567567567566,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,3,வேண்டும்,அனைவரும்,ஆற்ற
tamil,dev-s3,6,11,4,6,udep,5,left,PROPN,VERB,NOUN,0,1,9,neither,4.75,1.0526315789473684,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,3,ஆற்ற,மனிதாபிமானத்தோடு,மனித
tamil,dev-s3,7,11,4,7,udep,5,left,NOUN,VERB,NOUN,1,2,8,modifies_dependent,6.0,0.8333333333333334,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,4,ஆற்ற,மனிதாபிமானத்தோடு,நேயத்தோடு
tamil,dev-s3,8,11,4,8,udep,5,left,PROPN,VERB,NOUN,0,1,9,neither,4.75,1.0526315789473684,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,3,ஆற்ற,மனிதாபிமானத்தோடு,மருத்துவத்
tamil,dev-s3,9,11,4,9,udep,5,left,NOUN,VERB,NOUN,1,2,8,neither,6.0,0.8333333333333334,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,4,ஆற்ற,மனிதாபிமானத்தோடு,துறைப்
tamil,dev-s3,10,11,4,10,udep,5,left,NOUN,VERB,NOUN,1,3,7,modifies_head,6.199999999999999,0.8064516129032259,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,4,ஆற்ற,மனிதாபிமானத்தோடு,பணியை
tamil,dev-s3,6,4,7,6,conj:coord,1,right,PROPN,NOUN,NOUN,0,1,9,modifies_dependent,4.75,0.21052631578947367,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,3,மனிதாபிமானத்தோடு,நேயத்தோடு,மனித
tamil,dev-s3,17,19,16,17,comp:obj,2,left,NOUN,VERB,PART,0,1,2,neither,2.0,1.0,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,5,பேசினார்,என,முதல்வர்
tamil,dev-s3,18,19,16,18,comp:obj,2,left,PROPN,VERB,PART,1,2,1,modifies_head,3.1500000000000004,0.6349206349206349,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,5,பேசினார்,என,கருணாநிதி
tamil,dev-s4,4,23,2,4,udep,17,left,ADJ,VERB,NOUN,0,1,7,neither,3.95,4.30379746835443,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,0,கலந்து,நிகழ்ச்சியில்,மத்திய
tamil,dev-s4,5,23,2,5,udep,17,left,PROPN,VERB,NOUN,1,2,6,neither,5.15,3.3009708737864076,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,4,கலந்து,நிகழ்ச்சியில்,சென்னை
tamil,dev-s4,6,23,2,6,udep,17,left,NOUN,VERB,NOUN,0,1,6,neither,3.6000000000000005,4.722222222222221,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,4,கலந்து,நிகழ்ச்சியில்,மக்களவைத்
tamil,dev-s4,7,23,2,7,udep,17,left,NOUN,VERB,NOUN,0,1,6,neither,3.6000000000000005,4.722222222222221,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,4,கலந்து,நிகழ்ச்சியில்,தொகுதி
tamil,dev-s4,8,23,2,8,udep,17,left,PROPN,VERB,NOUN,5,9,5,neither,12.95,1.3127413127413128,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,5,கலந்து,நிகழ்ச்சியில்,எம்.பி.ய்
tamil,dev-s4,9,23,2,9,udep,17,left,PART,VERB,NOUN,0,1,6,neither,3.3500000000000005,5.074626865671641,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,0,கலந்து,நிகழ்ச்சியில்,உம்
tamil,dev-s4,11,23,2,11,udep,17,left,ADJ,VERB,NOUN,0,1,7,neither,3.95,4.30379746835443,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,0,கலந்து,நிகழ்ச்சியில்,மத்திய
tamil,dev-s4,12,23,2,12,udep,17,left,NOUN,VERB,NOUN,2,3,6,neither,6.8,2.5,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,5,கலந்து,நிகழ்ச்சியில்,அமைச்சர்
tamil,dev-s4,13,23,2,13,udep,17,left,PART,VERB,NOUN,0,1,7,neither,3.7500000000000004,4.533333333333333,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,1,கலந்து,நிகழ்ச்சியில்,உம்
tamil,dev-s4,14,23,2,14,udep,17,left,PART,VERB,NOUN,1,10,4,neither,8.95,1.8994413407821231,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,0,கலந்து,நிகழ்ச்சியில்,ஆன
tamil,dev-s4,15,23,2,15,udep,17,left,PROPN,VERB,NOUN,0,1,4,neither,2.75,6.181818181818182,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,4,கலந்து,நிகழ்ச்சியில்,தயாநிதி
tamil,dev-s4,16,23,2,16,udep,17,left,PROPN,VERB,NOUN,3,14,3,neither,13.150000000000002,1.2927756653992393,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,5,கலந்து,நிகழ்ச்சியில்,மாறன்
tamil,dev-s4,18,23,2,18,udep,17,left,PROPN,VERB,NOUN,0,1,5,neither,3.1500000000000004,5.396825396825396,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,3,கலந்து,நிகழ்ச்சியில்,மாநில
tamil,dev-s4,19,23,2,19,udep,17,left,NOUN,VERB,NOUN,1,2,4,neither,4.4,3.8636363636363633,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,5,கலந்து,நிகழ்ச்சியில்,அமைச்சர்கள்
tamil,dev-s4,20,23,2,20,udep,17,left,VERB,VERB,NOUN,1,15,2,neither,11.450000000000001,1.48471615720524,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,3,கலந்து,நிகழ்ச்சியில்,உள்ளிட்ட
tamil,dev-s4,21,23,2,21,udep,17,left,NOUN,VERB,NOUN,2,17,1,neither,13.2,1.2878787878787878,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,5,கலந்து,நிகழ்ச்சியில்,பலர்
tamil,dev-s4,22,23,2,22,udep,17,left,PART,VERB,NOUN,0,1,2,neither,1.75,9.714285714285714,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,0,கலந்து,நிகழ்ச்சியில்,உம்
tamil,dev-s4,6,8,5,6,mod,2,left,NOUN,PROPN,PROPN,0,1,6,modifies_head,3.6000000000000005,0.5555555555555555,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,4,எம்.பி.ய்,சென்னை,மக்களவைத்
tamil,dev-s4,7,8,5,7,mod,2,left,NOUN,PROPN,PROPN,0,1,6,modifies_head,3.6000000000000005,0.5555555555555555,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,4,எம்.பி.ய்,சென்னை,தொகுதி
tamil,dev-s4,7,8,6,7,mod,1,left,NOUN,PROPN,NOUN,0,1,6,modifies_head,3.6000000000000005,0.27777777777777773,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,4,எம்.பி.ய்,மக்களவைத்,தொகுதி
tamil,dev-s4,9,14,8,9,mod,4,left,PART,PART,PROPN,0,1,6,modifies_dependent,3.3500000000000005,1.1940298507462686,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,0,ஆன,எம்.பி.ய்,உம்
tamil,dev-s4,11,14,8,11,mod,4,left,ADJ,PART,PROPN,0,1,7,neither,3.95,1.0126582278481011,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,0,ஆன,எம்.பி.ய்,மத்திய
tamil,dev-s4,12,14,8,12,mod,4,left,NOUN,PART,PROPN,2,3,6,modifies_dependent,6.8,0.5882352941176471,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,5,ஆன,எம்.பி.ய்,அமைச்சர்
tamil,dev-s4,13,14,8,13,mod,4,left,PART,PART,PROPN,0,1,7,neither,3.7500000000000004,1.0666666666666664,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,1,ஆன,எம்.பி.ய்,உம்
tamil,dev-s4,9,8,12,9,conj:coord,2,right,PART,PROPN,NOUN,0,1,6,modifies_head,3.3500000000000005,0.5970149253731343,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,0,எம்.பி.ய்,அமைச்சர்,உம்
tamil,dev-s4,11,8,12,11,conj:coord,2,right,ADJ,PROPN,NOUN,0,1,7,modifies_dependent,3.95,0.5063291139240506,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,0,எம்.பி.ய்,அமைச்சர்,மத்திய
tamil,dev-s4,15,16,14,15,mod,1,left,PROPN,PROPN,PART,0,1,4,modifies_head,2.75,0.36363636363636365,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,4,மாறன்,ஆன,தயாநிதி
tamil,dev-s4,18,20,16,18,mod,2,left,PROPN,VERB,PROPN,0,1,5,neither,3.1500000000000004,0.6349206349206349,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,3,உள்ளிட்ட,மாறன்,மாநில
tamil,dev-s4,19,20,16,19,mod,2,left,NOUN,VERB,PROPN,1,2,4,modifies_dependent,4.4,0.45454545454545453,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,5,உள்ளிட்ட,மாறன்,அமைச்சர்கள்
tamil,dev-s4,18,16,19,18,conj:coord,1,right,PROPN,PROPN,NOUN,0,1,5,modifies_dependent,3.1500000000000004,0.31746031746031744,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,3,மாறன்,அமைச்சர்கள்,மாநில
tamil,dev-s4,22,24,21,22,subj,2,left,PART,AUX,NOUN,0,1,2,modifies_dependent,1.75,1.1428571428571428,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,0,கொண்டனர்,பலர்,உம்
tamil,dev-s4,23,24,21,23,subj,2,left,VERB,AUX,NOUN,1,3,1,modifies_head,3.8499999999999996,0.5194805194805195,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,3,கொண்டனர்,பலர்,கலந்து
tamil,dev-s5,2,4,1,2,comp:obl,2,left,NOUN,NOUN,PRON,0,1,8,neither,4.4,0.45454545454545453,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,4,இடம்,தனக்கு,உடல்
tamil,dev-s5,3,4,1,3,comp:obl,2,left,NOUN,NOUN,PRON,1,2,7,modifies_head,5.6,0.35714285714285715,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,4,இடம்,தனக்கு,நிலை
tamil,dev-s5,5,6,4,5,comp:aux,1,left,VERB,AUX,NOUN,0,1,7,modifies_dependent,4.050000000000001,0.24691358024691354,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,2,விட்டால்,இடம்,தரா
tamil,dev-s5,9,12,7,9,udep,3,left,NOUN,VERB,PART,0,1,6,neither,3.6000000000000005,0.8333333333333333,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,4,வந்த்,உம்,அரசு
tamil,dev-s5,10,12,7,10,udep,3,left,NOUN,VERB,PART,1,2,5,neither,4.8,0.625,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,4,வந்த்,உம்,நிகழ்ச்சியில்
tamil,dev-s5,11,12,7,11,udep,3,left,VERB,VERB,PART,1,3,4,modifies_head,5.050000000000001,0.5940594059405939,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,3,வந்த்,உம்,பங்கேற்க
tamil,dev-s5,15,17,14,15,comp:obj,2,left,NOUN,VERB,PART,0,1,2,neither,2.0,1.0,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,5,தெரிவித்தார்,ஆக,முதல்வர்
tamil,dev-s5,16,17,14,16,comp:obj,2,left,PROPN,VERB,PART,1,2,1,modifies_head,3.1500000000000004,0.6349206349206349,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,5,தெரிவித்தார்,ஆக,கருணாநிதி
tamil,dev-s6,2,3,1,2,udep,1,left,NOUN,VERB,PROPN,0,1,5,modifies_head,3.2,0.3125,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,4,நடைபெற்ற,சென்னையில்,வியாழக்கிழமை
tamil,dev-s6,4,11,3,4,mod@relcl,7,left,PROPN,NOUN,VERB,0,1,5,neither,3.1500000000000004,2.222222222222222,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,4,விழாவில்,நடைபெற்ற,கஸ்தூரிபா
tamil,dev-s6,5,11,3,5,mod@relcl,7,left,PROPN,NOUN,VERB,0,1,5,neither,3.1500000000000004,2.222222222222222,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,5,விழாவில்,நடைபெற்ற,காந்தி
tamil,dev-s6,6,11,3,6,mod@relcl,7,left,NOUN,NOUN,VERB,0,1,5,neither,3.2,2.1875,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,4,விழாவில்,நடைபெற்ற,தாய்சேய்
tamil,dev-s6,7,11,3,7,mod@relcl,7,left,PROPN,NOUN,VERB,0,1,5,neither,3.1500000000000004,2.222222222222222,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,3,விழாவில்,நடைபெற்ற,நல
tamil,dev-s6,8,11,3,8,mod@relcl,7,left,NOUN,NOUN,VERB,4,5,4,modifies_head,9.2,0.7608695652173914,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,4,விழாவில்,நடைபெற்ற,மருத்துவமனையின்
tamil,dev-s6,9,11,3,9,mod@relcl,7,left,ADJ,NOUN,VERB,0,1,5,neither,3.1500000000000004,2.222222222222222,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,1,விழாவில்,நடைபெற்ற,125-ம்
tamil,dev-s6,10,11,3,10,mod@relcl,7,left,NOUN,NOUN,VERB,1,2,4,modifies_head,4.4,1.5909090909090908,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,4,விழாவில்,நடைபெற்ற,ஆண்டு
tamil,dev-s6,5,8,4,5,mod,3,left,PROPN,NOUN,PROPN,0,1,5,modifies_head,3.1500000000000004,0.9523809523809523,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,5,மருத்துவமனையின்,கஸ்தூரிபா,காந்தி
tamil,dev-s6,6,8,4,6,mod,3,left,NOUN,NOUN,PROPN,0,1,5,modifies_head,3.2,0.9375,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,4,மருத்துவமனையின்,கஸ்தூரிபா,தாய்சேய்
tamil,dev-s6,7,8,4,7,mod,3,left,PROPN,NOUN,PROPN,0,1,5,modifies_head,3.1500000000000004,0.9523809523809523,Tamil,SUD_Tamil-TTB,SOV,Dravidian,South Asia,real,0,ta_ttb-sud-dev.conllu,3,மருத்துவமனையின்,கஸ்தூரிபா,நல
