language,sentence_id,token_id,head_id,dependent_id,intervener_id,dependency_relation,dependency_distance,direction,intervener_upos,head_upos,dependent_upos,arity,subtree_size,depth,modifies,complexity_score,efficiency_ratio,language_label,treebank,typology,family,region,condition,replicate,source_file,morphological_richness,head_form,dependent_form,intervener_form
indonesian,dev-s2,5,3,15,5,mod,9,right,NOUN,VERB,ADJ,1,2,2,neither,3.6,2.5,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,1,terletak,dengat,kota
indonesian,dev-s2,6,3,15,6,mod,9,right,ADJ,VERB,ADJ,0,1,3,neither,2.3500000000000005,3.8297872340425525,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,terletak,dengat,makassar
indonesian,dev-s2,8,3,15,8,mod,9,right,PART,VERB,ADJ,0,1,2,neither,1.75,5.142857142857143,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,1,terletak,dengat,tak
indonesian,dev-s2,9,3,15,9,mod,9,right,ADJ,VERB,ADJ,2,6,1,modifies_head,6.55,1.3740458015267176,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,terletak,dengat,jauh
indonesian,dev-s2,10,3,15,10,mod,9,right,ADP,VERB,ADJ,1,4,2,neither,4.6000000000000005,1.9565217391304346,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,terletak,dengat,dari
indonesian,dev-s2,11,3,15,11,mod,9,right,NOUN,VERB,ADJ,1,3,3,neither,4.6,1.956521739130435,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,1,terletak,dengat,pantai
indonesian,dev-s2,12,3,15,12,mod,9,right,PROPN,VERB,ADJ,1,2,4,neither,4.3500000000000005,2.068965517241379,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,terletak,dengat,Losari
indonesian,dev-s2,13,3,15,13,mod,9,right,PROPN,VERB,ADJ,0,1,5,neither,3.1500000000000004,2.8571428571428568,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,terletak,dengat,Makassar
indonesian,dev-s2,4,3,21,4,mod,14,right,ADP,VERB,ADJ,1,3,1,modifies_head,3.5999999999999996,3.8888888888888893,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,terletak,dekat,di
indonesian,dev-s2,5,3,21,5,mod,14,right,NOUN,VERB,ADJ,1,2,2,neither,3.6,3.888888888888889,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,1,terletak,dekat,kota
indonesian,dev-s2,6,3,21,6,mod,14,right,ADJ,VERB,ADJ,0,1,3,neither,2.3500000000000005,5.957446808510637,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,terletak,dekat,makassar
indonesian,dev-s2,8,3,21,8,mod,14,right,PART,VERB,ADJ,0,1,2,neither,1.75,8.0,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,1,terletak,dekat,tak
indonesian,dev-s2,9,3,21,9,mod,14,right,ADJ,VERB,ADJ,2,6,1,modifies_head,6.55,2.1374045801526718,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,terletak,dekat,jauh
indonesian,dev-s2,10,3,21,10,mod,14,right,ADP,VERB,ADJ,1,4,2,neither,4.6000000000000005,3.043478260869565,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,terletak,dekat,dari
indonesian,dev-s2,11,3,21,11,mod,14,right,NOUN,VERB,ADJ,1,3,3,neither,4.6,3.0434782608695654,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,1,terletak,dekat,pantai
indonesian,dev-s2,12,3,21,12,mod,14,right,PROPN,VERB,ADJ,1,2,4,neither,4.3500000000000005,3.2183908045977008,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,terletak,dekat,Losari
indonesian,dev-s2,13,3,21,13,mod,14,right,PROPN,VERB,ADJ,0,1,5,neither,3.1500000000000004,4.444444444444444,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,terletak,dekat,Makassar
indonesian,dev-s2,15,3,21,15,mod,14,right,ADJ,VERB,ADJ,1,5,1,modifies_head,4.95,2.8282828282828283,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,terletak,dekat,dengat
indonesian,dev-s2,16,3,21,16,mod,14,right,ADP,VERB,ADJ,1,4,2,neither,4.6000000000000005,3.043478260869565,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,terletak,dekat,dengan
indonesian,dev-s2,17,3,21,17,mod,14,right,NOUN,VERB,ADJ,1,3,3,neither,4.6,3.0434782608695654,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,1,terletak,dekat,lapangan
indonesian,dev-s2,18,3,21,18,mod,14,right,PROPN,VERB,ADJ,1,2,4,neither,4.3500000000000005,3.2183908045977008,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,terletak,dekat,Karebosi
indonesian,dev-s2,19,3,21,19,mod,14,right,PROPN,VERB,ADJ,0,1,5,neither,3.1500000000000004,4.444444444444444,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,terletak,dekat,Makassar
indonesian,dev-s2,4,3,28,4,conj:coord,20,right,ADP,VERB,ADJ,1,3,1,modifies_head,3.5999999999999996,5.555555555555556,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,terletak,dekat,di
indonesian,dev-s2,5,3,28,5,conj:coord,20,right,NOUN,VERB,ADJ,1,2,2,neither,3.6,5.555555555555555,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,1,terletak,dekat,kota
indonesian,dev-s2,6,3,28,6,conj:coord,20,right,ADJ,VERB,ADJ,0,1,3,neither,2.3500000000000005,8.510638297872338,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,terletak,dekat,makassar
indonesian,dev-s2,8,3,28,8,conj:coord,20,right,PART,VERB,ADJ,0,1,2,neither,1.75,11.428571428571429,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,1,terletak,dekat,tak
indonesian,dev-s2,9,3,28,9,conj:coord,20,right,ADJ,VERB,ADJ,2,6,1,modifies_head,6.55,3.053435114503817,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,terletak,dekat,jauh
indonesian,dev-s2,10,3,28,10,conj:coord,20,right,ADP,VERB,ADJ,1,4,2,neither,4.6000000000000005,4.3478260869565215,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,terletak,dekat,dari
indonesian,dev-s2,11,3,28,11,conj:coord,20,right,NOUN,VERB,ADJ,1,3,3,neither,4.6,4.347826086956522,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,1,terletak,dekat,pantai
indonesian,dev-s2,12,3,28,12,conj:coord,20,right,PROPN,VERB,ADJ,1,2,4,neither,4.3500000000000005,4.597701149425287,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,terletak,dekat,Losari
indonesian,dev-s2,13,3,28,13,conj:coord,20,right,PROPN,VERB,ADJ,0,1,5,neither,3.1500000000000004,6.349206349206349,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,terletak,dekat,Makassar
indonesian,dev-s2,15,3,28,15,conj:coord,20,right,ADJ,VERB,ADJ,1,5,1,modifies_head,4.95,4.040404040404041,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,terletak,dekat,dengat
indonesian,dev-s2,16,3,28,16,conj:coord,20,right,ADP,VERB,ADJ,1,4,2,neither,4.6000000000000005,4.3478260869565215,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,terletak,dekat,dengan
indonesian,dev-s2,17,3,28,17,conj:coord,20,right,NOUN,VERB,ADJ,1,3,3,neither,4.6,4.347826086956522,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,1,terletak,dekat,lapangan
indonesian,dev-s2,18,3,28,18,conj:coord,20,right,PROPN,VERB,ADJ,1,2,4,neither,4.3500000000000005,4.597701149425287,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,terletak,dekat,Karebosi
indonesian,dev-s2,19,3,28,19,conj:coord,20,right,PROPN,VERB,ADJ,0,1,5,neither,3.1500000000000004,6.349206349206349,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,terletak,dekat,Makassar
indonesian,dev-s2,21,3,28,21,conj:coord,20,right,ADJ,VERB,ADJ,1,5,1,modifies_head,4.95,4.040404040404041,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,terletak,dekat,dekat
indonesian,dev-s2,22,3,28,22,conj:coord,20,right,ADP,VERB,ADJ,1,4,2,neither,4.6000000000000005,4.3478260869565215,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,terletak,dekat,dengan
indonesian,dev-s2,23,3,28,23,conj:coord,20,right,PROPN,VERB,ADJ,1,3,3,neither,4.55,4.395604395604396,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,terletak,dekat,Mal
indonesian,dev-s2,24,3,28,24,conj:coord,20,right,PROPN,VERB,ADJ,1,2,4,neither,4.3500000000000005,4.597701149425287,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,terletak,dekat,Ratu
indonesian,dev-s2,25,3,28,25,conj:coord,20,right,PROPN,VERB,ADJ,0,1,5,neither,3.1500000000000004,6.349206349206349,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,terletak,dekat,Indah
indonesian,dev-s2,27,3,28,27,conj:coord,20,right,CCONJ,VERB,ADJ,0,1,2,modifies_dependent,1.75,11.428571428571429,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,terletak,dekat,dan
indonesian,dev-s3,2,3,1,2,subj@pass,1,left,DET,AUX,NOUN,0,1,2,modifies_dependent,1.7999999999999998,0.5555555555555556,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,1,dapat,Hal,tersebut
indonesian,dev-s3,6,5,7,6,comp:obj,1,right,DET,ADP,NOUN,0,1,4,modifies_dependent,2.6,0.3846153846153846,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,1,dalam,contoh,beberapa
indonesian,dev-s3,5,4,11,5,udep,5,right,ADP,VERB,ADP,1,5,2,modifies_head,5.2,0.9615384615384615,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,dilihat,seperti,dalam
indonesian,dev-s3,6,4,11,6,udep,5,right,DET,VERB,ADP,0,1,4,neither,2.6,1.923076923076923,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,1,dilihat,seperti,beberapa
indonesian,dev-s3,7,4,11,7,udep,5,right,NOUN,VERB,ADP,2,4,3,neither,6.2,0.8064516129032258,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,1,dilihat,seperti,contoh
indonesian,dev-s3,8,4,11,8,udep,5,right,NOUN,VERB,ADP,1,2,4,neither,4.4,1.1363636363636362,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,1,dilihat,seperti,karya
indonesian,dev-s3,9,4,11,9,udep,5,right,PRON,VERB,ADP,0,1,5,neither,3.0500000000000003,1.6393442622950818,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,3,dilihat,seperti,mereka
indonesian,dev-s3,14,13,17,14,conj:coord,3,right,PROPN,PROPN,PROPN,1,2,4,modifies_head,4.3500000000000005,0.689655172413793,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,Rietvield,Red,Schroeder
indonesian,dev-s3,15,13,17,15,conj:coord,3,right,PROPN,PROPN,PROPN,0,1,5,neither,3.1500000000000004,0.9523809523809523,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,Rietvield,Red,House
indonesian,dev-s3,16,13,17,16,conj:coord,3,right,CCONJ,PROPN,PROPN,0,1,5,modifies_dependent,2.95,1.0169491525423728,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,Rietvield,Red,serta
indonesian,dev-s3,23,25,22,23,comp:obj,2,left,PROPN,ADP,NOUN,1,2,5,modifies_dependent,4.75,0.42105263157894735,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,seperti,Gaya,de
indonesian,dev-s3,24,25,22,24,comp:obj,2,left,PROPN,ADP,NOUN,0,1,6,neither,3.5500000000000007,0.5633802816901408,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,seperti,Gaya,Stijl
indonesian,dev-s3,26,32,25,26,subj,5,left,PRON,AUX,ADP,0,1,6,neither,3.4500000000000006,1.4492753623188404,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,1,telah,seperti,yang
indonesian,dev-s3,27,32,25,27,subj,5,left,AUX,AUX,ADP,2,5,5,neither,7.4,0.6756756756756757,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,telah,seperti,telah
indonesian,dev-s3,28,32,25,28,subj,5,left,VERB,AUX,ADP,1,3,6,neither,5.8500000000000005,0.8547008547008547,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,1,telah,seperti,disebutkan
indonesian,dev-s3,29,32,25,29,subj,5,left,ADP,AUX,ADP,1,2,7,neither,5.4,0.9259259259259258,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,telah,seperti,di
indonesian,dev-s3,30,32,25,30,subj,5,left,NOUN,AUX,ADP,0,1,8,neither,4.4,1.1363636363636362,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,1,telah,seperti,awal
indonesian,dev-s3,23,22,27,23,mod@relcl,4,right,PROPN,NOUN,AUX,1,2,5,modifies_head,4.75,0.8421052631578947,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,Gaya,telah,de
indonesian,dev-s3,24,22,27,24,mod@relcl,4,right,PROPN,NOUN,AUX,0,1,6,neither,3.5500000000000007,1.1267605633802815,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,Gaya,telah,Stijl
indonesian,dev-s3,25,22,27,25,mod@relcl,4,right,ADP,NOUN,AUX,1,9,3,neither,8.0,0.5,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,Gaya,telah,seperti
indonesian,dev-s3,26,22,27,26,mod@relcl,4,right,PRON,NOUN,AUX,0,1,6,modifies_dependent,3.4500000000000006,1.1594202898550723,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,1,Gaya,telah,yang
indonesian,dev-s3,5,4,32,5,unk,22,right,ADP,VERB,AUX,1,5,2,modifies_head,5.2,4.230769230769231,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,dilihat,telah,dalam
indonesian,dev-s3,6,4,32,6,unk,22,right,DET,VERB,AUX,0,1,4,neither,2.6,8.461538461538462,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,1,dilihat,telah,beberapa
indonesian,dev-s3,7,4,32,7,unk,22,right,NOUN,VERB,AUX,2,4,3,neither,6.2,3.5483870967741935,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,1,dilihat,telah,contoh
indonesian,dev-s3,8,4,32,8,unk,22,right,NOUN,VERB,AUX,1,2,4,neither,4.4,5.0,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,1,dilihat,telah,karya
indonesian,dev-s3,9,4,32,9,unk,22,right,PRON,VERB,AUX,0,1,5,neither,3.0500000000000003,7.21311475409836,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,3,dilihat,telah,mereka
indonesian,dev-s3,11,4,32,11,unk,22,right,ADP,VERB,AUX,1,8,2,modifies_head,7.0,3.142857142857143,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,dilihat,telah,seperti
indonesian,dev-s3,13,4,32,13,unk,22,right,PROPN,VERB,AUX,2,7,3,neither,7.95,2.7672955974842766,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,dilihat,telah,Rietvield
indonesian,dev-s3,14,4,32,14,unk,22,right,PROPN,VERB,AUX,1,2,4,neither,4.3500000000000005,5.057471264367815,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,dilihat,telah,Schroeder
indonesian,dev-s3,15,4,32,15,unk,22,right,PROPN,VERB,AUX,0,1,5,neither,3.1500000000000004,6.984126984126983,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,dilihat,telah,House
indonesian,dev-s3,16,4,32,16,unk,22,right,CCONJ,VERB,AUX,0,1,5,neither,2.95,7.4576271186440675,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,dilihat,telah,serta
indonesian,dev-s3,17,4,32,17,unk,22,right,PROPN,VERB,AUX,2,4,4,neither,6.55,3.3587786259541987,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,dilihat,telah,Red
indonesian,dev-s3,18,4,32,18,unk,22,right,PROPN,VERB,AUX,1,2,5,neither,4.75,4.631578947368421,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,1,dilihat,telah,Blue
indonesian,dev-s3,19,4,32,19,unk,22,right,PROPN,VERB,AUX,0,1,6,neither,3.5500000000000007,6.197183098591548,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,dilihat,telah,Chair
indonesian,dev-s3,22,4,32,22,unk,22,right,NOUN,VERB,AUX,2,8,4,neither,9.0,2.4444444444444446,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,1,dilihat,telah,Gaya
indonesian,dev-s3,23,4,32,23,unk,22,right,PROPN,VERB,AUX,1,2,5,neither,4.75,4.631578947368421,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,dilihat,telah,de
indonesian,dev-s3,24,4,32,24,unk,22,right,PROPN,VERB,AUX,0,1,6,neither,3.5500000000000007,6.197183098591548,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,dilihat,telah,Stijl
indonesian,dev-s3,25,4,32,25,unk,22,right,ADP,VERB,AUX,1,9,3,modifies_dependent,8.0,2.75,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,dilihat,telah,seperti
indonesian,dev-s3,26,4,32,26,unk,22,right,PRON,VERB,AUX,0,1,6,neither,3.4500000000000006,6.376811594202898,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,1,dilihat,telah,yang
indonesian,dev-s3,27,4,32,27,unk,22,right,AUX,VERB,AUX,2,5,5,neither,7.4,2.972972972972973,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,0,dilihat,telah,telah
indonesian,dev-s3,28,4,32,28,unk,22,right,VERB,VERB,AUX,1,3,6,neither,5.8500000000000005,3.76068376068376,Indonesian,SUD_Indonesian-GSD,SVO,Austronesian,Southeast Asia,real,0,id_gsd-sud-dev.conllu,1,dilihat,telah,disebutkan
